date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:17	34096/34096	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da1ba055422d30%22	https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	(from https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/css/all.min.css)
10:24:18	144452/144452	---M--	200	added ('OK')	image/svg+xml	etag:%221da1ba055409c44%22	https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-regular-400.svg	(from https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/css/all.min.css)
10:24:20	192122/192122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da1ba05540467a%22	https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.eot	(from https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/css/all.min.css)
10:24:22	192122/192122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da1ba05540467a%22	https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900d41d.eot	(from https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/css/all.min.css)
10:24:23	75408/75408	---M--	200	added ('OK')	font/woff2	etag:%221da1ba055438e90%22	https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	(from https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/css/all.min.css)
10:24:25	98016/98016	---M--	200	added ('OK')	application/font-woff	etag:%221da1ba05543d6e0%22	https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.woff	(from https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/css/all.min.css)
10:24:26	191836/191836	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da1ba05540455c%22	https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	(from https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/css/all.min.css)
10:24:29	16676/16676	---M--	200	added ('OK')	font/woff2	etag:%221da1ba05542e924%22	https://www.growsmart.co.in/ThePrudentTheme/fonts/THICCCBOI-Regular.woff2	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/THICCCBOI-Regular.woff2	(from https://www.growsmart.co.in/ThePrudentTheme/css/theme.css)
10:24:29	839389/839389	---M--	200	added ('OK')	image/svg+xml	etag:%221da1ba0554e66dd%22	https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/webfonts/fa-solid-900.svg	(from https://www.growsmart.co.in/ThePrudentTheme/vendor/fontawesome-free/css/all.min.css)
10:24:30	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:22%20GMT	https://www.growsmart.co.in/ThePrudentTheme/fonts/thicccboi/THICCCBOI-Regular.woff	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/thicccboi/THICCCBOI-Regular.55.delayed	(from https://www.growsmart.co.in/ThePrudentTheme/css/theme.css)
10:24:31	16624/16624	---M--	200	added ('OK')	font/woff2	etag:%221da1ba05542e8f0%22	https://www.growsmart.co.in/ThePrudentTheme/fonts/THICCCBOI-Medium.woff2	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/THICCCBOI-Medium.woff2	(from https://www.growsmart.co.in/ThePrudentTheme/css/theme.css)
10:24:32	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:24%20GMT	https://www.growsmart.co.in/ThePrudentTheme/fonts/thicccboi/THICCCBOI-Medium.woff	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/thicccboi/THICCCBOI-Medium.57.delayed	(from https://www.growsmart.co.in/ThePrudentTheme/css/theme.css)
10:24:34	16564/16564	---M--	200	added ('OK')	font/woff2	etag:%221da1ba05542e8b4%22	https://www.growsmart.co.in/ThePrudentTheme/fonts/THICCCBOI-Bold.woff2	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/THICCCBOI-Bold.woff2	(from https://www.growsmart.co.in/ThePrudentTheme/css/theme.css)
10:24:35	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:27%20GMT	https://www.growsmart.co.in/ThePrudentTheme/fonts/thicccboi/THICCCBOI-Bold.woff	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/thicccboi/THICCCBOI-Bold.59.delayed	(from https://www.growsmart.co.in/ThePrudentTheme/css/theme.css)
10:24:36	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:28%20GMT	https://www.growsmart.co.in/TheCreativeTheme/images/footer/ft-bg.png	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/TheCreativeTheme/images/footer/ft-bg.5a.delayed	(from https://www.growsmart.co.in/ThePrudentTheme/css/theme.css)
10:24:37	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:29%20GMT	https://www.growsmart.co.in/ThePrudentTheme/images/img-3.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/images/img-3.5b.delayed	(from https://www.growsmart.co.in/ThePrudentTheme/css/theme.css)
10:24:40	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da1ba055402f6e%22	https://www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont.eot?v=4.6.3	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont5b62.eot	(from https://www.growsmart.co.in/ThePrudentTheme/css/font-awesome.css)
10:24:41	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da1ba055402f6e%22	https://www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfontd41d.eot	(from https://www.growsmart.co.in/ThePrudentTheme/css/font-awesome.css)
10:24:42	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%221da1ba055438568%22	https://www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont5b62.woff2	(from https://www.growsmart.co.in/ThePrudentTheme/css/font-awesome.css)
10:24:45	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%221da1ba05543d6e8%22	https://www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont.woff?v=4.6.3	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont5b62.woff	(from https://www.growsmart.co.in/ThePrudentTheme/css/font-awesome.css)
10:24:46	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da1ba055402eac%22	https://www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont5b62.ttf	(from https://www.growsmart.co.in/ThePrudentTheme/css/font-awesome.css)
10:24:49	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%221da1ba055447a4a%22	https://www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont.svg?v=4.6.3	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/fonts/fontawesome-webfont5b62.svg	(from https://www.growsmart.co.in/ThePrudentTheme/css/font-awesome.css)
10:24:49	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:40%20GMT	https://www.growsmart.co.in/ThePrudentTheme/css/owl.video.play.png	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/css/owl.video.play.62.delayed	(from https://www.growsmart.co.in/ThePrudentTheme/css/owl.carousel.min.css)
10:24:50	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:42%20GMT	https://www.growsmart.co.in/ThePrudentTheme/css/AjaxLoader.gif	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/ThePrudentTheme/css/AjaxLoader.63.delayed	(from https://www.growsmart.co.in/ThePrudentTheme/css/owl.carousel.css)
10:24:51	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:43%20GMT	https://www.growsmart.co.in/media/fonts/THICCCBOI-Regular.woff2	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/fonts/THICCCBOI-Regular.64.delayed	(from https://www.growsmart.co.in/media/css/site_custom.css?v=YTkPA34y4A02ntN1ebJstpW-Cxu46ds0KRUgAam121M)
10:24:52	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:44%20GMT	https://www.growsmart.co.in/media/fonts/thicccboi/THICCCBOI-Regular.woff	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/fonts/thicccboi/THICCCBOI-Regular.65.delayed	(from https://www.growsmart.co.in/media/css/site_custom.css?v=YTkPA34y4A02ntN1ebJstpW-Cxu46ds0KRUgAam121M)
10:24:54	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:46%20GMT	https://www.growsmart.co.in/media/fonts/THICCCBOI-Medium.woff2	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/fonts/THICCCBOI-Medium.66.delayed	(from https://www.growsmart.co.in/media/css/site_custom.css?v=YTkPA34y4A02ntN1ebJstpW-Cxu46ds0KRUgAam121M)
10:24:55	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:47%20GMT	https://www.growsmart.co.in/media/fonts/thicccboi/THICCCBOI-Medium.woff	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/fonts/thicccboi/THICCCBOI-Medium.67.delayed	(from https://www.growsmart.co.in/media/css/site_custom.css?v=YTkPA34y4A02ntN1ebJstpW-Cxu46ds0KRUgAam121M)
10:24:56	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:48%20GMT	https://www.growsmart.co.in/media/fonts/THICCCBOI-Bold.woff2	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/fonts/THICCCBOI-Bold.68.delayed	(from https://www.growsmart.co.in/media/css/site_custom.css?v=YTkPA34y4A02ntN1ebJstpW-Cxu46ds0KRUgAam121M)
10:24:57	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:49%20GMT	https://www.growsmart.co.in/media/fonts/thicccboi/THICCCBOI-Bold.woff	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/fonts/thicccboi/THICCCBOI-Bold.69.delayed	(from https://www.growsmart.co.in/media/css/site_custom.css?v=YTkPA34y4A02ntN1ebJstpW-Cxu46ds0KRUgAam121M)
10:25:00	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:54:52%20GMT	https://www.growsmart.co.in/media/images/img-3.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/img-3.6b.delayed	(from https://www.growsmart.co.in/media/css/site_custom.css?v=YTkPA34y4A02ntN1ebJstpW-Cxu46ds0KRUgAam121M)
10:25:00	430031/430031	---M--	200	added ('OK')	image/png	etag:%221d982454070f94f%22	https://www.growsmart.co.in/media/images/ft-bg.png	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/ft-bg.png	(from https://www.growsmart.co.in/media/css/site_custom.css?v=YTkPA34y4A02ntN1ebJstpW-Cxu46ds0KRUgAam121M)
10:25:02	50446/50446	---M--	200	added ('OK')	image/jpeg	etag:%221d945e5752f830e%22	https://www.growsmart.co.in/media/images/about-us/rajeshrit.JPG	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/about-us/rajeshrit.jpg	(from https://www.growsmart.co.in/AboutPage)
10:25:03	14886/14886	---M--	200	added ('OK')	image/jpeg	etag:%221d945e5752f7c26%22	https://www.growsmart.co.in/media/images/about-us/anto_franklin.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/about-us/anto_franklin.jpg	(from https://www.growsmart.co.in/AboutPage)
10:25:04	23372/23372	---M--	200	added ('OK')	image/jpeg	etag:%221d945e5752f1d4c%22	https://www.growsmart.co.in/media/images/about-us/kiruthikarajesh.jpeg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/about-us/kiruthikarajesh.jpg	(from https://www.growsmart.co.in/AboutPage)
10:25:06	71363/71363	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd36ac3%22	https://www.growsmart.co.in/media/images/investment-portfolio/investment-portfolio.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/investment-portfolio/investment-portfolio.jpg	(from https://www.growsmart.co.in/investment-portfolio)
10:25:08	209461/209461	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd14e35%22	https://www.growsmart.co.in/media/images/insurance-portfolio/general_insurance_blur.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/insurance-portfolio/general_insurance_blur.jpg	(from https://www.growsmart.co.in/insurance-portfolio)
10:25:08	41888/41888	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd2dfa0%22	https://www.growsmart.co.in/media/images/wealth-management/wealth-management.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/wealth-management/wealth-management.jpg	(from https://www.growsmart.co.in/wealth-management)
10:25:10	127249/127249	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd38d11%22	https://www.growsmart.co.in/media/images/retirement-planning/retirement-_1.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/retirement-planning/retirement-_1.jpg	(from https://www.growsmart.co.in/retirement-planning)
10:25:12	50957/50957	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd2bb0d%22	https://www.growsmart.co.in/media/images/tax-fundamental/tax-fundamental.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/tax-fundamental/tax-fundamental.jpg	(from https://www.growsmart.co.in/tax-fundamental)
10:25:14	70097/70097	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd36dd1%22	https://www.growsmart.co.in/media/images/mutual-fund/mutual-fund.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/mutual-fund/mutual-fund.jpg	(from https://www.growsmart.co.in/mutual-fund)
10:25:15	59749/59749	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd29565%22	https://www.growsmart.co.in/media/images/general-insurance/general-insurance.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/general-insurance/general-insurance.jpg	(from https://www.growsmart.co.in/general-insurance)
10:25:16	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:55:07%20GMT	https://www.growsmart.co.in/index.html	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/index.76.delayed	(from https://www.growsmart.co.in/loans)
10:25:17	40629/40629	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd2e2b5%22	https://www.growsmart.co.in/media/images/loans/loans.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/loans/loans.jpg	(from https://www.growsmart.co.in/loans)
10:25:19	66790/66790	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd378e6%22	https://www.growsmart.co.in/media/images/equity/unlisted-equities.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/equity/unlisted-equities.jpg	(from https://www.growsmart.co.in/equity)
10:25:20	86929/86929	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd32f91%22	https://www.growsmart.co.in/media/images/pms/portfolio-management-service.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/pms/portfolio-management-service.jpg	(from https://www.growsmart.co.in/pms)
10:25:22	54208/54208	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd2afc0%22	https://www.growsmart.co.in/media/images/structured-products/structure-products.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/structured-products/structure-products.jpg	(from https://www.growsmart.co.in/structured-products)
10:25:23	76459/76459	---M--	200	added ('OK')	image/jpeg	etag:%221d945d94dd356ab%22	https://www.growsmart.co.in/media/images/aif/alternative-investment-fund.jpg	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/aif/alternative-investment-fund.jpg	(from https://www.growsmart.co.in/aif)
10:25:25	8769/8769	---MC-	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2004:55:15%20GMT	https://www.growsmart.co.in/child-education	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/child-education.html	(from https://www.growsmart.co.in/calculator)
10:25:26	8755/8755	---MC-	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2004:55:17%20GMT	https://www.growsmart.co.in/child-wedding	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/child-wedding.html	(from https://www.growsmart.co.in/calculator)
10:25:27	9915/9915	---MC-	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2004:55:19%20GMT	https://www.growsmart.co.in/dreamhouse	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/dreamhouse.html	(from https://www.growsmart.co.in/calculator)
10:25:28	9931/9931	---MC-	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2004:55:20%20GMT	https://www.growsmart.co.in/dream-car	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/dream-car.html	(from https://www.growsmart.co.in/calculator)
10:25:30	8685/8685	---MC-	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2004:55:21%20GMT	https://www.growsmart.co.in/dream-vacation	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/dream-vacation.html	(from https://www.growsmart.co.in/calculator)
10:25:31	12381/12381	---MC-	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2004:55:22%20GMT	https://www.growsmart.co.in/retirement	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/retirement.html	(from https://www.growsmart.co.in/calculator)
10:25:32	8234/8234	---MC-	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2004:55:24%20GMT	https://www.growsmart.co.in/sip	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/sip.html	(from https://www.growsmart.co.in/calculator)
10:25:33	9334/9334	---MC-	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2004:55:25%20GMT	https://www.growsmart.co.in/custom-gaol	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/custom-gaol.html	(from https://www.growsmart.co.in/calculator)
10:25:35	27252/27252	---M--	200	added ('OK')	image/png	etag:%221d945d94dd21674%22	https://www.growsmart.co.in/media/images/login/reg.png	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/login/reg.png	(from https://www.growsmart.co.in/loginpage)
10:25:36	31896/31896	---M--	200	added ('OK')	image/png	etag:%221d945d94dd20098%22	https://www.growsmart.co.in/media/images/login/policy.png	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/login/policy.png	(from https://www.growsmart.co.in/loginpage)
10:25:37	18014/18014	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:55:29%20GMT	https://www.growsmart.co.in/[FBCustomezedLink]	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/[FBCustomezedLink].86.delayed	(from https://www.growsmart.co.in/loginpage)
10:25:39	26986/26986	---M--	200	added ('OK')	image/png	etag:%221d945d94dd2156a%22	https://www.growsmart.co.in/media/images/login/non-reg.png	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/login/non-reg.png	(from https://www.growsmart.co.in/loginpage)
10:25:40	18014/18014	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2004:55:32%20GMT	https://www.growsmart.co.in/[ClintDeskCustomezedLink]	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/[ClintDeskCustomezedLink].88.delayed	(from https://www.growsmart.co.in/loginpage)
10:25:42	19317/19317	---M--	200	added ('OK')	image/png	etag:%221d945d94dd23775%22	https://www.growsmart.co.in/media/images/login/client.png	C:/My%20Web%20Sites/Website%20copy/www.growsmart.co.in/media/images/login/client.png	(from https://www.growsmart.co.in/loginpage)
10:25:47	90859/90859	---M-Z	200	added ('OK')	text/css	etag:W/%2228feccc0-162eb%22	http://code.jquery.com/mobile/1.4.1/jquery.mobile.structure-1.4.1.css	C:/My%20Web%20Sites/Website%20copy/code.jquery.com/mobile/1.4.1/jquery.mobile.structure-1.4.1.css	(from https://www.growsmart.co.in/child-education)
10:25:47	93107/93107	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-16bb3%22	http://code.jquery.com/jquery-1.10.2.min.js	C:/My%20Web%20Sites/Website%20copy/code.jquery.com/jquery-1.10.2.min.js	(from https://www.growsmart.co.in/child-education)
10:25:47	121457/121457	---MCZ	200	added ('OK')	text/css	etag:W/%227f89537eaf606bff49f5cc1a7c24dbca%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.4.1/css/bootstrap.min.css	C:/My%20Web%20Sites/Website%20copy/maxcdn.bootstrapcdn.com/bootstrap/3.4.1/css/bootstrap.min.css	(from https://www.growsmart.co.in/child-education)
10:25:49	194677/194677	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-2f875%22	http://code.jquery.com/mobile/1.4.1/jquery.mobile-1.4.1.min.js	C:/My%20Web%20Sites/Website%20copy/code.jquery.com/mobile/1.4.1/jquery.mobile-1.4.1.min.js	(from https://www.growsmart.co.in/child-education)
